intensity	day_of_week	month	day	hour	minute
0.7435219201567475	1	03	27	09	30
0.766446333018571	1	03	27	09	45
0.6765834932821497	2	03	28	08	15
0.7136194029850746	2	03	28	08	30
0.7451631609468079	2	03	28	08	45
0.7139957264957265	2	03	28	09	00
0.7433542101600557	2	03	28	09	15
0.7180386178861788	2	03	28	09	30
0.7254753236245954	2	03	28	10	00
0.7449866091841401	2	03	28	10	15
0.7611294311624073	2	03	28	10	30
0.7569028316296558	4	03	09	09	00
0.7267541053529537	4	03	09	09	15
0.7359416840226123	4	03	09	09	30
0.7114666666666667	4	03	09	09	45
0.6827100099942138	4	03	09	10	00
0.7115503745001971	4	03	09	10	15
0.7094662638469285	4	03	09	10	45
0.7270063486895654	4	03	09	11	15
0.6964285714285714	4	03	09	11	45
0.6996827285346024	4	03	09	12	00
0.7029820858364453	4	03	09	12	15
0.6925965941246077	4	03	09	12	30
0.6889625072303728	4	03	09	12	45
0.6903485254691689	4	03	09	13	15
0.6963270324266175	4	03	09	13	30
0.6630123927550048	4	03	09	14	00
0.6851382731686722	4	03	09	14	15
0.6578626359055953	4	03	09	14	30
0.6525628361321479	4	03	09	14	45
0.6703372699223321	4	03	09	15	30
0.6806426763508309	4	03	09	16	16
0.7206231300938822	4	03	09	18	00
0.7326271504770491	4	03	09	18	15
0.765101122085601	2	03	28	11	15
0.8123626922308768	2	03	28	11	30
0.706555138272448	2	03	28	11	45
0.6938302800589597	2	03	28	12	00
0.7225198595972658	2	03	28	12	15
0.6946440044389931	2	03	28	12	30
0.7093503339404978	2	03	28	12	45
0.706938134499972	2	03	28	13	00
0.7092423921485561	2	03	28	13	15
0.7143132716049383	2	03	28	13	30
0.7076254879322668	2	03	28	14	00
0.6811804547653604	2	03	28	14	15
0.694832481544577	2	03	28	14	30
0.7292560801144492	2	03	28	14	45
0.7055337330301151	2	03	28	15	30
0.7493371212121213	2	03	28	15	45
0.6913356408988517	2	03	28	16	15
0.6968927002276216	2	03	28	16	30
0.6980230426813302	2	03	28	16	45
0.7542041454829879	2	03	28	17	00
0.8011396011396011	2	03	28	17	15
0.7367912371134021	2	03	28	17	30
0.7004258855302794	2	03	28	17	45
0.7794980968969744	2	03	28	18	00
0.8043230944254836	2	03	28	18	15
0.7296354166666666	2	03	28	18	30
