0.7443224625982133	1	03	06	10	38
0.7560511448111805	1	03	06	10	40
0.7626771653543307	1	03	06	10	42
0.7505864547862278	1	03	06	10	44
0.7559411146161935	1	03	06	10	46
0.7764199655765921	1	03	06	10	50
0.7589269852549299	1	03	06	10	52
0.7575121068907171	1	03	06	10	54
0.7590582933048686	1	03	06	10	56
0.718694482513578	1	03	06	10	58
0.7387738363748206	1	03	06	11	02
0.7154360376785172	1	03	06	11	06
0.7313273580879215	1	03	06	11	08
0.7681321015185303	1	03	06	11	10
0.735962014863749	1	03	06	11	13
0.7492653232577666	1	03	06	11	14
0.7390234771912937	1	03	06	11	16
0.7525210084033613	1	03	06	11	18
0.7376035280197913	1	03	06	11	20
0.7417868291957782	1	03	06	11	22
0.7461468721668177	1	03	06	11	24
0.7533803184547115	1	03	06	11	26
0.7223140495867768	1	03	06	11	28
0.7501344326940312	1	03	06	11	30
0.7647259107933265	1	03	06	11	32
0.7561772392492279	1	03	06	11	34
0.7312300102997777	1	03	06	11	36
0.715964590964591	1	03	06	11	38
0.8227441533674597	1	03	06	11	40
0.7315358181337562	1	03	06	11	42
0.7263938124395746	1	03	06	11	44
0.714340073929115	1	03	06	11	46
0.7221056031002745	1	03	06	11	48
0.7011554621848739	1	03	06	11	50
0.7348651348651348	1	03	06	11	52
0.7114053730041959	1	03	06	11	54
0.6957207207207208	1	03	06	11	56
0.7191187615026524	1	03	06	11	58
0.7610520425293789	1	03	06	12	00
0.7149015114312217	1	03	06	12	02
0.7131270010672358	1	03	06	12	04
0.7206851119894598	1	03	06	12	06
0.7313731527093597	1	03	06	12	08
0.7150476806206563	1	03	06	12	10
0.7049372384937238	1	03	06	12	12
0.7160672232926568	1	03	06	12	14
0.7433208489388264	1	03	06	12	16
0.7237131072901601	1	03	06	12	18
0.6821874824900543	1	03	06	12	22
0.7224814883952461	1	03	06	12	24
0.7193461950696678	1	03	06	12	26
0.7283973526319045	1	03	06	12	28
0.696708503452795	1	03	06	12	30
0.7099213551119177	1	03	06	12	32
0.7311673547537845	1	03	06	12	34
0.7014401123990165	1	03	06	12	36
0.7123824872414719	1	03	06	12	38
0.6972175075862779	1	03	06	12	40
0.7073824666417259	1	03	06	12	42
0.7169690158934018	1	03	06	12	44
0.7257403906742281	1	03	06	12	46
0.7097846824747888	1	03	06	12	48
0.7181129476584022	1	03	06	12	52
0.7027491408934707	1	03	06	12	54
0.7125122508983992	1	03	06	12	59
0.7285721793052709	1	03	06	13	00
0.7086942572986846	1	03	06	13	04
0.7291322314049586	1	03	06	13	06
0.6871867911589387	1	03	06	13	08
0.7186324227057092	1	03	06	13	10
0.7076678293862064	1	03	06	13	12
0.6843782061666397	1	03	06	13	14
0.6987951807228916	1	03	06	13	18
0.6968908708039143	1	03	06	13	20
0.7080332719254173	1	03	06	13	22
0.7131907595004556	1	03	06	13	24
0.719626168224299	1	03	06	13	26
0.6878181201221581	1	03	06	13	28
0.6868721266814235	1	03	06	13	30
0.7106656580937972	1	03	06	13	32
0.677870268572326	1	03	06	13	34
0.7033773861967695	1	03	06	13	36
0.7203626220362622	1	03	06	13	38
0.7091991025265828	1	03	06	13	40
0.7195231312971462	1	03	06	13	42
0.6966238706609605	1	03	06	13	44
0.6988055658170176	1	03	06	13	46
0.6983056423753907	1	03	06	13	48
0.666406412658755	1	03	06	13	50
0.6779477374123646	1	03	06	13	52
0.6726330972987149	1	03	06	13	54
0.6790751065923254	1	03	06	13	56
0.7105848343340004	1	03	06	13	58
0.6966769941072839	1	03	06	14	00
0.6957615531856713	1	03	06	14	02
0.6686274509803921	1	03	06	14	04
0.7127312295973884	1	03	06	14	06
0.687509304749144	1	03	06	14	08
0.6712722149978326	1	03	06	14	10
0.6639890796450885	1	03	06	14	12
0.6782407407407407	1	03	06	14	14
0.6747294013695604	1	03	06	14	16
0.6612235640982026	1	03	06	14	18
0.6613875021518334	1	03	06	14	20
0.6677947891485361	1	03	06	14	22
0.677860696517413	1	03	06	14	24
0.7073920393422468	1	03	06	14	26
0.7003806416530723	1	03	06	14	28
0.6600848047591925	1	03	06	14	30
0.6645972880248325	1	03	06	14	32
0.6831749987021751	1	03	06	14	34
0.6713424771404821	1	03	06	14	36
0.7032930772784267	1	03	06	14	38
0.6761136259266548	1	03	06	14	40
0.6514618011096884	1	03	06	14	44
0.6637814964416234	1	03	06	14	46
0.6736447520184544	1	03	06	14	50
0.6895496283340621	1	03	06	14	52
0.6780441035474593	1	03	06	14	54
0.6674610740387671	1	03	06	14	56
0.6660312417262377	1	03	06	14	58
0.6512091344859159	1	03	06	15	03
0.6658637302133517	1	03	06	15	04
0.6795674132630655	1	03	06	15	06
0.6663300230039836	1	03	06	15	08
0.6801485551485551	1	03	06	15	10
0.6763083096472162	1	03	06	15	12
0.6725598526703499	1	03	06	15	14
0.6672947356400594	1	03	06	15	16
0.6789111356350833	1	03	06	15	18
0.6782509070078289	1	03	06	15	20
0.6634885322315801	1	03	06	15	22
0.6585668772611912	1	03	06	15	24
0.6406073332256501	1	03	06	15	26
0.660309345916896	1	03	06	15	28
0.6812788398154251	1	03	06	15	30
0.6848584776037373	1	03	06	15	32
0.6774105136216632	1	03	06	15	34
0.6901528465676093	1	03	06	15	36
0.6788921121701893	1	03	06	15	38
0.6821807675397275	1	03	06	15	40
0.6968799368088467	1	03	06	15	42
0.6843315388066398	1	03	06	15	44
0.6794002875333744	1	03	06	15	46
0.6968586968586968	1	03	06	15	50
0.6815527751042669	1	03	06	15	52
0.6876359377614187	1	03	06	15	54
0.6878502577897332	1	03	06	15	56
0.6845769468306103	1	03	06	15	58
0.7159181807793396	1	03	06	16	02
0.6813174708085481	1	03	06	16	04
0.6648770987946734	1	03	06	16	06
0.6776756327318125	1	03	06	16	08
0.6759196185286104	1	03	06	16	10
0.6722667187601745	1	03	06	16	12
0.659563375692408	1	03	06	16	14
0.6751375849789576	1	03	06	16	16
0.6983330636025247	1	03	06	16	18
0.690173775671406	1	03	06	16	20
0.6937066776473818	1	03	06	16	22
0.7015193798449613	1	03	06	16	24
0.7003871612339203	1	03	06	16	26
0.7094378489727327	1	03	06	16	28
0.7157544164494642	1	03	06	16	30
0.7019583202429573	1	03	06	16	32
0.7111363267952666	1	03	06	16	34
0.7027367268746579	1	03	06	16	36
0.7006507592190889	1	03	06	16	38
0.6970495919648462	1	03	06	16	40
0.7074217074217074	1	03	06	16	42
0.6811691584075256	1	03	06	16	44
0.6947562496610813	1	03	06	16	46
0.7175014669013708	1	03	06	16	48
0.6998037933289731	1	03	06	16	50
0.6877192982456141	1	03	06	16	52
0.6721615359152598	1	03	06	16	55
0.726029575449197	1	03	06	16	56
0.6973277585893474	1	03	06	16	58
0.6849148418491484	1	03	06	17	00
0.7244501940491591	1	03	06	17	02
0.6980227239191382	1	03	06	17	04
0.7158179735499323	1	03	06	17	08
0.682943143812709	1	03	06	17	10
0.6904438844737352	1	03	06	17	12
0.7006657934948701	1	03	06	17	14
0.7148261758691207	1	03	06	17	16
0.7454892804075568	1	03	06	17	18
0.746188710341986	1	03	06	17	20
0.7226985924607668	1	03	06	17	22
0.7181967888019761	1	03	06	17	24
0.71530852052249	1	03	06	17	26
0.7197530864197531	1	03	06	17	28
0.6898800208659364	1	03	06	17	32
0.6934572329094664	1	03	06	17	34
0.7049026946107785	1	03	06	17	36
0.7321073037828775	1	03	06	17	38
0.715489055139928	1	03	06	17	40
0.7365911161120935	1	03	06	17	42
0.7138552153962058	1	03	06	17	44
0.7337626596213122	1	03	06	17	46
0.7462908973113055	1	03	06	17	48
0.7166396542409509	1	03	06	17	50
0.7252178649237473	1	03	06	17	52
0.7395114674622413	1	03	06	17	54
0.7314723157130602	1	03	06	17	58
0.7437045690550363	1	03	06	18	00
0.7488997862441846	1	03	06	18	04
0.7247215081405313	1	03	06	18	06
0.712771243995362	1	03	06	18	10
0.6916609471516816	1	03	06	18	12
0.7131218055766408	1	03	06	18	14
0.7214413875598086	1	03	06	18	16
0.7074974670719352	1	03	06	18	18
0.7320324678815245	1	03	06	18	20
0.7365474543897781	1	03	06	18	22
0.7354421279654925	1	03	06	18	24
0.7504728132387707	1	03	06	18	26
0.7149273843389728	1	03	06	18	28
0.7388748950461796	1	03	06	18	30
0.7105751391465677	1	03	06	18	32
